,ingredient_name,type_string,cocktail_id,url
408,cane syrup,General,126.0,
409,cappelletti aperitivo,Liqueur,305.0,
410,caramel,General,,
411,caramel,Garnish,,
412,caramel,Garnish,2707.0,http://www.completecocktails.com/Drinks/KissedCaramelAppletini.aspx#.ZAYpW3ZByUk
413,caramel popcorn,Garnish,3608.0,https://www.diffordsguide.com/cocktails/recipe/4839/sweet-tears-of-mine
414,caramel syrup,General,3493.0,https://www.diffordsguide.com/cocktails/recipe/5463/black-coffee-martini
415,caramel vodka,Vodka,2988.0,http://www.completecocktails.com/Drinks/SaltedBanana.aspx#.ZAYzSHZByUk
416,"caramelized ramp bitters, bitters old men",General,819.0,
417,caraway seeds,General,2278.0,http://www.completecocktails.com/Drinks/ImperialFiz.aspx#.ZAYZV3ZByUk
418,cardamaro,Wine,1121.0,
419,cardamom,General,2097.0,http://www.completecocktails.com/Drinks/AlmondGinFizz.aspx#.ZAYTgXZByUk
420,cardamom bitters,General,1321.0,https://recipe.awesomedrinks.com/recipe/pomegranate-mezcal-margarita/
421,cardamom pods,General,1311.0,https://recipe.awesomedrinks.com/recipe/gingers-lost-island/
422,caribbean blended rum aged 6-10 years,Rum,3298.0,https://www.diffordsguide.com/cocktails/recipe/10036/nuka-nuka
423,carob syrup,General,464.0,
424,carpano antica sweet vermouth,Wine,1341.0,https://recipe.awesomedrinks.com/recipe/oaxacan-jewel/
425,carrot,Garnish,724.0,
426,carrot juice,General,295.0,
427,cashew,General,2934.0,http://www.completecocktails.com/Drinks/CashewBatida.aspx#.ZAYx9HZByUk
428,cashew,Garnish,2934.0,http://www.completecocktails.com/Drinks/CashewBatida.aspx#.ZAYx9HZByUk
429,cassis,General,111.0,
430,"cassis, combier",Liqueur,760.0,
431,castor oil,Garnish,3613.0,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
432,cava,Wine,181.0,
433,cava sparkling wine,Wine,3291.0,https://www.diffordsguide.com/cocktails/recipe/10313/the-last-laugh
434,cayenne pepper,Garnish,573.0,
435,cayenne pepper / salt rim,Garnish,1182.0,https://recipe.awesomedrinks.com/recipe/michelada/
436,celery,Garnish,1715.0,http://www.completecocktails.com/Drinks/BloodyCaesar.aspx#.ZAYKdXZByUk
437,celery bitters,General,103.0,
438,celery salt,General,1182.0,https://recipe.awesomedrinks.com/recipe/michelada/
439,celery syrup,General,223.0,
440,chambord,Liqueur,317.0,
441,chambord raspberry liqueur,Liqueur,2180.0,http://www.completecocktails.com/Drinks/EarlsNewPunch.aspx#.ZAYWPXZByUk
442,chambord vodka,Vodka,2711.0,http://www.completecocktails.com/Drinks/LaSociete.aspx#.ZAYpjXZByUk
443,chamomile liqueur,Liqueur,3000.0,https://www.diffordsguide.com/cocktails/recipe/16591/vento
444,champagne,Wine,2578.0,http://www.completecocktails.com/Drinks/CandiedCane.aspx#.ZAYj9XZByUk
445,"champagne, blanc de blancs",Wine,1010.0,
446,"champagne, prosecco & cava",Wine,242.0,
447,chardonnay,Wine,128.0,
448,cheerwine simple syrup,Wine,634.0,
449,cherry,General,171.0,
450,cherry,Garnish,18.0,
451,cherry bitters,General,215.0,
452,cherry brandy,Brandy,2820.0,http://www.completecocktails.com/Drinks/ScotchHolidaySour.aspx#.ZAYt6XZByUk
453,cherry cider,General,636.0,
454,cherry heering cherry brandy liqueur,Liqueur,3136.0,https://www.diffordsguide.com/cocktails/recipe/4627/singapore-sling-dale-degroffs-recipe
455,cherry heering liqueur,Liqueur,1328.0,https://recipe.awesomedrinks.com/recipe/ankle-breaker/
456,cherry juice,General,1963.0,http://www.completecocktails.com/Drinks/RedVelvetCupcakeMartini.aspx#.ZAYQWnZByUk
457,cherry liqueur,Liqueur,419.0,
458,"cherry liqueur, cazottes wild sour cherry",Liqueur,845.0,
459,"cherry liqueur, cherry heering",Liqueur,,
460,"cherry liqueur, combier rouge",Liqueur,168.0,
461,"cherry liqueur, rothman and winter",Liqueur,551.0,
462,"cherry liqueur, sangue morlacco",Liqueur,794.0,
463,cherry rum,Rum,1600.0,http://www.completecocktails.com/Drinks/RumBreeze.aspx#.ZAYHjHZByUk
464,cherry schnapps,Liqueur,1491.0,http://www.completecocktails.com/Drinks/FrozenSpicedCherryColada.aspx#.ZAYEqnZByUk
465,cherry syrup,General,65.0,
466,cherry tomato,General,386.0,
467,cherry vodka,Vodka,2533.0,http://www.completecocktails.com/Drinks/BlackCherryJubilee.aspx#.ZAYiSnZByUk
468,chicken stock,General,2589.0,http://www.completecocktails.com/Drinks/ChickenShot.aspx#.ZAYkYHZByUk
469,chili flakes,General,3555.0,https://www.diffordsguide.com/cocktails/recipe/4936/patchanka
470,chili pepper,General,315.0,
471,chili pepper,Garnish,2029.0,http://www.completecocktails.com/Drinks/TigersKiss.aspx#.ZAYR0nZByUk
472,chili powder,General,1715.0,http://www.completecocktails.com/Drinks/BloodyCaesar.aspx#.ZAYKdXZByUk
473,chili powder,Garnish,2998.0,https://www.diffordsguide.com/cocktails/recipe/16656/cranstonian
474,chili steeped tequila,Tequila,1159.0,https://recipe.awesomedrinks.com/recipe/mayan-mule-2/
475,chili syrup,General,1320.0,https://recipe.awesomedrinks.com/recipe/grapefruit-chilli-margarita/
476,chili tincture,General,3157.0,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
477,chinato,Wine,1086.0,
478,"chinato, cocchi barolo chinato",Wine,264.0,
479,chinese five spice syrup,General,347.0,
480,chinotto,General,74.0,
481,chocolate,Garnish,1651.0,http://www.completecocktails.com/Drinks/WhitePassion.aspx#.ZAYI1HZByUk
482,chocolate,General,1806.0,http://www.completecocktails.com/Drinks/EspressotiniDisaronno.aspx#.ZAYMjHZByUk
483,chocolate bitters,General,1204.0,https://recipe.awesomedrinks.com/recipe/sundowner/
484,chocolate cherry liqueur,Liqueur,2916.0,http://www.completecocktails.com/Drinks/BoozyCherryChocolateMilk.aspx#.ZAYxiXZByUk
485,chocolate chili liqueur,Liqueur,2917.0,http://www.completecocktails.com/Drinks/BoozyChiliChocolateMilk.aspx#.ZAYxjXZByUk
486,chocolate liqueur,Liqueur,2073.0,http://www.completecocktails.com/Drinks/WhiteRussian.aspx#.ZAYSz3ZByUk
487,chocolate liqueur (distillerie de biercée),Liqueur,1008.0,
488,chocolate liqueur (trader vic's),Liqueur,840.0,
489,"chocolate liqueur, godiva liqueur",Liqueur,210.0,
490,chocolate mint liqueur,Liqueur,1910.0,http://www.completecocktails.com/Drinks/MintMochaMartini.aspx#.ZAYPF3ZByUk
491,chocolate orange liqueur,Liqueur,3155.0,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
492,chocolate powder,Garnish,1677.0,http://www.completecocktails.com/Drinks/AfterAll.aspx#.ZAYJbHZByUk
493,chocolate raspberry vodka,Vodka,2590.0,http://www.completecocktails.com/Drinks/ChocoRazCake.aspx#.ZAYkZHZByUk
494,chocolate shavings,Garnish,1149.0,https://recipe.awesomedrinks.com/recipe/frozen-mudslide/
495,"chocolate spirit, mozart",Liqueur,129.0,
496,chocolate syrup,Garnish,1904.0,http://www.completecocktails.com/Drinks/MidnightMocha.aspx#.ZAYO93ZByUk
497,cider (fermier brut),General,126.0,
498,cider brandy,Brandy,2462.0,http://www.completecocktails.com/Drinks/Tonic.aspx#.ZAYfh3ZByUk
499,cilantro,General,303.0,
500,cilantro,Garnish,390.0,
501,cinnamon,Garnish,2.0,
502,cinnamon,General,689.0,
503,cinnamon liqueur,Liqueur,1848.0,http://www.completecocktails.com/Drinks/HeavyBeer.aspx#.ZAYNjXZByUk
504,cinnamon schnapps,Liqueur,1689.0,http://www.completecocktails.com/Drinks/ApplePie.aspx#.ZAYJrHZByUk
505,cinnamon schnapps liqueur (witch on fire),Liqueur,993.0,
506,"cinnamon schnapps liqueur, goldschlager",Liqueur,212.0,
507,cinnamon shavings,Garnish,1203.0,https://recipe.awesomedrinks.com/recipe/smoke-show/
508,cinnamon stick,General,60.0,
509,cinnamon sugar,Garnish,3085.0,https://www.diffordsguide.com/cocktails/recipe/15747/firecracker
510,cinnamon syrup,General,131.0,
511,ciociaro,Liqueur,1002.0,
512,citric acid (10%) solution,General,3602.0,https://www.diffordsguide.com/cocktails/recipe/4870/el-patron
513,citrus peel/slice,Garnish,1249.0,https://recipe.awesomedrinks.com/recipe/lions-tail/
514,citrus rum,Rum,2705.0,http://www.completecocktails.com/Drinks/KeyedUpPunch.aspx#.ZAYpT3ZByUk
515,citrus vodka,Vodka,2806.0,http://www.completecocktails.com/Drinks/Rosebud.aspx#.ZAYtZnZByUk
516,"citrus vodka, st. george",Vodka,749.0,
517,clamato tomato cocktail,General,1395.0,http://www.completecocktails.com/Drinks/BeachBum.aspx#.ZAYCDHZByUk
518,claret red wine,Wine,3259.0,https://www.diffordsguide.com/cocktails/recipe/10627/mulled-negroni
519,clementi china antico elixir,Liqueur,3211.0,https://www.diffordsguide.com/cocktails/recipe/11729/obligatory-brooklyn
520,clementine juice,General,2802.0,http://www.completecocktails.com/Drinks/RestedMissClementine.aspx#.ZAYtNXZByUk
521,clove,Garnish,1764.0,http://www.completecocktails.com/Drinks/ChristmasCosmopolitan.aspx#.ZAYLjnZByUk
522,clove,General,1764.0,http://www.completecocktails.com/Drinks/ChristmasCosmopolitan.aspx#.ZAYLjnZByUk
523,clove simple syrup,General,899.0,
524,clover,Garnish,1982.0,http://www.completecocktails.com/Drinks/Shamrock.aspx#.ZAYQ4HZByUk
525,club soda,General,172.0,
526,clément sirop de canne,General,3098.0,https://www.diffordsguide.com/cocktails/recipe/14981/funk-the-funky-funk
527,cocchi sweet vermouth di torino,Wine,1190.0,https://recipe.awesomedrinks.com/recipe/civil-war/
528,cocktail & sons oleo saccharum,Rum,1291.0,https://recipe.awesomedrinks.com/recipe/manchester-cocktail/
529,cocktail onion,Garnish,123.0,
530,cocktail stick,Garnish,3664.0,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
531,coco rim,Garnish,1159.0,https://recipe.awesomedrinks.com/recipe/mayan-mule-2/
532,cocoa powder,Garnish,1472.0,http://www.completecocktails.com/Drinks/ElixirofLove.aspx#.ZAYEI3ZByUk
533,cocoa powder,General,,
534,coconut,Garnish,1417.0,http://www.completecocktails.com/Drinks/CaliCoco.aspx#.ZAYCuHZByUk
535,coconut,General,1443.0,http://www.completecocktails.com/Drinks/CocoLoco.aspx#.ZAYDYXZByUk
536,coconut cream,General,,
537,coconut foam,Garnish,3656.0,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
538,coconut liqueur,Liqueur,1647.0,http://www.completecocktails.com/Drinks/VolarePinaColada.aspx#.ZAYIv3ZByUk
539,coconut liqueur,Liqueur,3096.0,https://www.diffordsguide.com/cocktails/recipe/15603/bourbon-alexander
540,coconut liqueur (clément mahina coco),Liqueur,479.0,
541,coconut liqueur (clément mahina),Liqueur,506.0,
542,coconut milk,General,1446.0,http://www.completecocktails.com/Drinks/Coquito.aspx#.ZAYDenZByUk
543,coconut rum,Rum,1294.0,https://recipe.awesomedrinks.com/recipe/easy-pina-colada/
544,coconut rum (kaola rum),Rum,232.0,
545,coconut rum liqueur,Liqueur,3575.0,https://www.diffordsguide.com/cocktails/recipe/4892/mezcal-jackson
546,"coconut rum, malibu",Rum,573.0,
547,coconut schnapps,Liqueur,1388.0,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
548,coconut sorbet,General,3635.0,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
549,coconut syrup,General,979.0,
550,"coconut vodka, skyy",Vodka,78.0,
551,coconut water,General,61.0,
552,coffee,General,,
553,coffee,Garnish,1968.0,http://www.completecocktails.com/Drinks/RussianCoffee.aspx#.ZAYQgnZByUk
554,coffee bean,Garnish,425.0,
555,coffee bean,General,,
556,coffee bitters,General,3595.0,https://www.diffordsguide.com/cocktails/recipe/4871/la-familia-by-ian-burrell
557,coffee brandy,Brandy,1358.0,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
558,coffee grounds,Garnish,2956.0,http://www.completecocktails.com/Drinks/GrandCappuccino.aspx#.ZAYyk3ZByUk
559,coffee liqueur,Liqueur,1706.0,http://www.completecocktails.com/Drinks/BlackRussian.aspx#.ZAYKRHZByUk
560,coffee liqueur,Liqueur,294.0,
561,coffee liqueur (don ciccio & figli),Liqueur,965.0,
562,"coffee liqueur, arakú (rum based coffee liqueur)",Rum,73.0,
563,"coffee liqueur, bittermens new orleans coffee",Liqueur,1094.0,
564,"coffee liqueur, caffé borghetti espresso liqueur",Liqueur,657.0,
565,"coffee liqueur, kahlua",Liqueur,622.0,
566,"coffee liqueur, mr. black",Liqueur,540.0,
567,"coffee liqueur, patron xo cafe dark",Liqueur,1094.0,
568,"coffee liqueur, st. george (nola)",Liqueur,489.0,
569,coffee schnapps liqueur,Liqueur,3493.0,https://www.diffordsguide.com/cocktails/recipe/5463/black-coffee-martini
570,coffee syrup,General,225.0,
571,coffee vodka,Vodka,2987.0,http://www.completecocktails.com/Drinks/RussianEspresso.aspx#.ZAYzP3ZByUk
572,cognac,Brandy,2882.0,http://www.completecocktails.com/Drinks/TuacaSangria.aspx#.ZAYwFnZByUk
573,cognac vsop,Brandy,201.0,
574,"cognac, courvoisier",Brandy,711.0,
575,"cognac, courvoisier vs",Brandy,317.0,
576,"cognac, hennessy",Brandy,424.0,
577,"cognac, louis royer vsop force 53",Brandy,1107.0,
578,"cognac, pierre ferrand",Brandy,174.0,
579,"cognac, pierre ferrand 1840",Brandy,565.0,
580,cointreau,Liqueur,1204.0,https://recipe.awesomedrinks.com/recipe/sundowner/
581,cola,General,787.0,
582,cola vodka,Vodka,2944.0,http://www.completecocktails.com/Drinks/ColaBration.aspx#.ZAYyKnZByUk
583,cold black breakfast tea,General,3443.0,https://www.diffordsguide.com/cocktails/recipe/6230/bourbon-peach-tea
584,combier elixir,Liqueur,3636.0,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
585,contratto aperitif,Liqueur,842.0,
586,contratto fernet,Liqueur,713.0,
587,cookie,Garnish,2966.0,http://www.completecocktails.com/Drinks/KahluaMintslide.aspx#.ZAYyyXZByUk
588,coriander,General,1770.0,http://www.completecocktails.com/Drinks/CorianderandPeachSmash.aspx#.ZAYLvnZByUk
589,coriander bitters,General,76.0,
590,"corn liqueur, nixta",Liqueur,303.0,
591,corn whiskey,Whisky,670.0,
592,corn whiskey (twin valley single barrel),Whisky,496.0,
593,"corn whiskey, mellow corn",Whisky,691.0,
594,"corn whiskey, mellow corn (100 proof)",Whisky,1110.0,
595,cranberry,General,3372.0,https://www.diffordsguide.com/cocktails/recipe/7606/vanity
596,cranberry & morello cherry puree,General,3660.0,https://www.diffordsguide.com/cocktails/recipe/3879/instaspam
597,cranberry bitters,General,1492.0,http://www.completecocktails.com/Drinks/FruitcakeSour.aspx#.ZAYErnZByUk
598,cranberry bitters,Garnish,923.0,
599,cranberry jam,General,1150.0,https://recipe.awesomedrinks.com/recipe/gin-jam/
600,cranberry juice,General,348.0,
601,cranberry liqueur,Liqueur,1509.0,http://www.completecocktails.com/Drinks/HeadsUp.aspx#.ZAYFJHZByUk
602,"cranberry liqueur, clear creek",Liqueur,922.0,
603,cranberry schnapps,Liqueur,1775.0,http://www.completecocktails.com/Drinks/CranberryCrush.aspx#.ZAYL3nZByUk
604,cranberry syrup,General,1495.0,http://www.completecocktails.com/Drinks/Galana.aspx#.ZAYEvXZByUk
605,cranberry vodka,Vodka,2612.0,http://www.completecocktails.com/Drinks/CranberiDropShot.aspx#.ZAYlG3ZByUk
606,cranberry vodka (infused with cranberry preserves),Vodka,481.0,
607,cranberry vodka (potato vodka infused with fresh cranberries),Vodka,923.0,
608,cream,General,924.0,
609,cream sherry,Wine,1340.0,https://recipe.awesomedrinks.com/recipe/fog-cutter/
610,creme de cacao,Liqueur,1667.0,http://www.completecocktails.com/Drinks/57ChevywithaWhiteLicensePlate.aspx#.ZAYJLHZByUk
611,creme de cassis,Liqueur,2136.0,http://www.completecocktails.com/Drinks/BrambleVine.aspx#.ZAYUxnZByUk
612,creme de menthe,Liqueur,1871.0,http://www.completecocktails.com/Drinks/KilimanjaroAmarula.aspx#.ZAYOJnZByUk
613,creme de mure,Liqueur,2873.0,http://www.completecocktails.com/Drinks/TheBlackDemure.aspx#.ZAYvs3ZByUk
614,creme de violette,Liqueur,1223.0,https://recipe.awesomedrinks.com/recipe/aviation/
615,creole bitters,Garnish,3308.0,https://www.diffordsguide.com/cocktails/recipe/10137/german-vacation
616,creole shrubb,General,1450.0,http://www.completecocktails.com/Drinks/CreoleClub.aspx#.ZAYDkHZByUk
617,crispin cider,General,403.0,
618,crown with more crushed ice,Garnish,3308.0,https://www.diffordsguide.com/cocktails/recipe/10137/german-vacation
619,crème brûlée syrup,General,3493.0,https://www.diffordsguide.com/cocktails/recipe/5463/black-coffee-martini
620,crème de banane,Liqueur,250.0,
621,"crème de banane, giffard",Liqueur,112.0,
622,"crème de banane, tempus fugit",Liqueur,268.0,
623,crème de cacao,Liqueur,250.0,
624,crème de cacao (brown),Liqueur,587.0,
625,crème de cacao (tempus fugit),Liqueur,490.0,
626,crème de cacao (tuthilltown cacao liqueur),Liqueur,679.0,
627,"crème de cacao, marie brizard",Liqueur,959.0,
628,"crème de cacao, tempus fugit",Liqueur,258.0,
629,crème de fraise,Liqueur,645.0,
630,crème de menthe,Liqueur,762.0,
631,crème de mure,Liqueur,950.0,
632,crème de noyau liqueur,Liqueur,3023.0,https://www.diffordsguide.com/cocktails/recipe/16597/newport
633,crème de noyaux,Liqueur,186.0,
634,"crème de noyaux, tempus fugit",Liqueur,679.0,
635,crème de violette,Liqueur,814.0,
636,crème de violette liqueur,Liqueur,3358.0,https://www.diffordsguide.com/cocktails/recipe/8744/rosina-ferrario-no-203
637,"crème de violette, rothman & winter",Liqueur,679.0,
638,"crème de violette, rothman & winter",General,488.0,
639,crème yvette,Liqueur,651.0,
640,créole shrubb liqueur,Liqueur,3049.0,https://www.diffordsguide.com/cocktails/recipe/15734/olympic-class
641,"cuban rum, havana club 3",Rum,136.0,
642,cucumber,General,,
643,cucumber,Garnish,312.0,
644,cucumber juice,General,687.0,
645,cucumber syrup,General,365.0,
646,cucumber tonic water,General,3654.0,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
647,cucumber vodka,Vodka,2617.0,http://www.completecocktails.com/Drinks/CucumberBitterSweet.aspx#.ZAYlQ3ZByUk
648,curaçao,Liqueur,1752.0,http://www.completecocktails.com/Drinks/Changes.aspx#.ZAYLSnZByUk
649,"curaçao, pierre ferrand dry",Liqueur,822.0,
650,"curaçao, senior curaçao",Liqueur,888.0,
651,currant berries,Garnish,1482.0,http://www.completecocktails.com/Drinks/Fogcutter.aspx#.ZAYEaXZByUk
652,curry leaf,Garnish,980.0,
653,cynar,Liqueur,629.0,
654,cynar 70,Liqueur,12.0,
655,daddy rack tennessee whiskey,Whisky,3045.0,https://www.diffordsguide.com/cocktails/recipe/16365/nearest-and-dearest-no2
656,daiquiri mix,Rum,1438.0,http://www.completecocktails.com/Drinks/ClassicDaiquiri.aspx#.ZAYDS3ZByUk
657,"damiana liqueur, agavero",Liqueur,630.0,
658,dark crème de cacao,Liqueur,1816.0,http://www.completecocktails.com/Drinks/FoamyAfterEight.aspx#.ZAYMwXZByUk
659,dark jamaican rum,Rum,1175.0,https://recipe.awesomedrinks.com/recipe/test-pilot/
660,dark puerto rican rum,Rum,1359.0,https://recipe.awesomedrinks.com/recipe/navy-grog/
661,dark rum,Rum,868.0,
662,dark rum (jamaican),Rum,149.0,
663,"dark rum, appleton v/x",Rum,983.0,
664,"dark rum, appleton v/x (or demerara rum)",Rum,506.0,
665,"dark rum, barbancourt 8",Rum,74.0,
666,"dark rum, gosling's black seal",Rum,707.0,
667,dark/black/blackstrap rum,Rum,3048.0,https://www.diffordsguide.com/cocktails/recipe/15918/golden-glow-no2
668,de kuyper apricot brandy liqueur,Liqueur,3374.0,https://www.diffordsguide.com/cocktails/recipe/7612/saucy-sue
669,de kuyper blue curaçao,Liqueur,3202.0,https://www.diffordsguide.com/cocktails/recipe/11947/zelenskyy-cocktail
670,de kuyper brown crème de cacao,Liqueur,3602.0,https://www.diffordsguide.com/cocktails/recipe/4870/el-patron
671,de kuyper pineapple liqueur,Liqueur,3546.0,https://www.diffordsguide.com/cocktails/recipe/612/daiquiri-de-luxe
672,de kuyper triple sec (40%),Liqueur,3614.0,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
673,de kuyper triple sec (40%) (infused with earl grey tea),Liqueur,3649.0,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
674,del capo,Liqueur,47.0,
675,del maguey crema de mezcal,Mezcal,3085.0,https://www.diffordsguide.com/cocktails/recipe/15747/firecracker
676,del maguey vida clásico mezcal,Mezcal,3624.0,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
677,demerara rum,Rum,1135.0,https://recipe.awesomedrinks.com/recipe/3-dots-and-a-dash/
678,"demerara rum, el dorado 12",Rum,1033.0,
679,"demerara rum, el dorado 8",Rum,564.0,
680,"demerara rum, hamilton demerara 151",Rum,363.0,
681,"demerara rum, lemon hart",Rum,627.0,
682,"demerara rum, lemon hart 151",Rum,759.0,
683,demerara syrup,General,483.0,
684,difford's daiquiri bitters,General,3098.0,https://www.diffordsguide.com/cocktails/recipe/14981/funk-the-funky-funk
685,difford's falernum liqueur,Liqueur,3566.0,https://www.diffordsguide.com/cocktails/recipe/4883/black-corn-and-oil
686,difford's margarita bitters,General,2998.0,https://www.diffordsguide.com/cocktails/recipe/16656/cranstonian
687,dill,General,,
688,dill,Garnish,391.0,
689,disaronno originale amaretto,Liqueur,1218.0,https://recipe.awesomedrinks.com/recipe/disaronno-wears-cavalli-sour/
690,dolin chamberyzette,Wine,3644.0,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
691,"dominican rum, brugal (anejo)",Rum,829.0,
692,don's mix,General,281.0,
693,donn's spices #2,General,1050.0,
694,"door county hop bitters, bittercube",General,852.0,
695,dragonfruit,Garnish,1793.0,http://www.completecocktails.com/Drinks/DragonsBlood.aspx#.ZAYMTHZByUk
696,drambuie,Liqueur,193.0,
697,drambuie (fat 1/2 oz),Liqueur,199.0,
698,drambuie (or glayva),Liqueur,737.0,
699,drambuie cream liqueur,Liqueur,2270.0,http://www.completecocktails.com/Drinks/HeatherMartini.aspx#.ZAYZA3ZByUk
700,dry apricot brandy,Brandy,789.0,
701,"dry apricot brandy, blume marillen",Brandy,954.0,
702,dry cider,General,3299.0,https://www.diffordsguide.com/cocktails/recipe/10035/stone-wheel
703,dry peach brandy,Brandy,539.0,
704,dry red wine,Wine,1352.0,https://recipe.awesomedrinks.com/recipe/toronto-sour/
705,"dry rosé of sangiovese, alexander valley vineyards",Wine,288.0,
706,dry sherry (manzanilla or fino),Wine,255.0,
707,dry vermouth,Wine,2089.0,http://www.completecocktails.com/Drinks/5thAvenue.aspx#.ZAYTPnZByUk
708,dry vermouth,Wine,1126.0,
709,"dry vermouth, carpano",Wine,541.0,
710,"dry vermouth, dolin",Wine,899.0,
711,"dry vermouth, jean-baptiste la quintinye",Wine,842.0,
712,"dry vermouth, martini & rossi",Wine,154.0,
713,"dry vermouth, noilly prat",Wine,663.0,
714,"dry vermouth, ransom",Wine,536.0,
715,"dry vermouth, sutton cellars brown label",Wine,810.0,
716,"dry vermouth, vya",Wine,94.0,
717,dry white port,Wine,3266.0,https://www.diffordsguide.com/cocktails/recipe/10508/belafonte
718,dubonnet,Wine,2086.0,http://www.completecocktails.com/Drinks/1940sWeddingBelle.aspx#.ZAYTK3ZByUk
719,dubonnet rouge,Wine,2022.0,http://www.completecocktails.com/Drinks/TheMorningAfter.aspx#.ZAYRsnZByUk
720,dubonnet/french rouge aromatised wine,Wine,3135.0,https://www.diffordsguide.com/cocktails/recipe/12051/kiss
721,dunkel / dark / black lager,Beer,3560.0,https://www.diffordsguide.com/cocktails/recipe/4930/dunkel-and-stuermig
722,dutch cacao white crème de cacao,Liqueur,3146.0,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
723,earl grey tea,General,1061.0,
724,earl grey tea syrup,General,660.0,
725,eau de vie of douglas fir,Brandy,770.0,
726,"eau de vie of douglas fir, clear creek",Brandy,293.0,
727,edible flower,General,1134.0,https://recipe.awesomedrinks.com/recipe/slow-comfortable-screw/
728,edible flower,Garnish,3169.0,https://www.diffordsguide.com/cocktails/recipe/13231/miss-elena
729,edible gold flakes,Garnish,3263.0,https://www.diffordsguide.com/cocktails/recipe/10382/pot-of-gold
730,egg,General,,
731,egg nog,General,414.0,
732,elderberry jelly (with 1 tsp water),General,174.0,
733,elderflower cordial,Spirits,111.0,
734,elderflower liqueur,Liqueur,2207.0,http://www.completecocktails.com/Drinks/FrenchKiss1.aspx#.ZAYXL3ZByUk
735,elderflower liqueur (fiorente),Liqueur,835.0,
736,"elderflower liqueur, chase",Liqueur,633.0,
737,"elderflower liqueur, st. elder",Liqueur,316.0,
738,"elderflower liqueur, st. germain",Liqueur,774.0,
739,"elderflower liqueur, st. germain (strawberry infused)",Liqueur,824.0,
740,elderflower syrup,General,607.0,
741,elisir m. p. roux (or green chartreuse),Liqueur,63.0,
742,esprit de june liqueur,Liqueur,2215.0,http://www.completecocktails.com/Drinks/GVineOrchid.aspx#.ZAYXXHZByUk
743,eucalyptus oil,Garnish,3665.0,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
744,falernum,Liqueur,2414.0,http://www.completecocktails.com/Drinks/Seagull.aspx#.ZAYd_3ZByUk
745,falernum syrup,General,,
746,"falernum, bitter truth",Liqueur,80.0,
747,"falernum, velvet falernum",Liqueur,947.0,
748,"falernum, velvet falernum (john d. taylor's)",Liqueur,17.0,
749,fee brothers old fashioned bitters,General,1190.0,https://recipe.awesomedrinks.com/recipe/civil-war/
750,fennel,Garnish,2213.0,http://www.completecocktails.com/Drinks/GInsideOut.aspx#.ZAYXU3ZByUk
751,fennel,General,2249.0,http://www.completecocktails.com/Drinks/Ginnocent.aspx#.ZAYYVXZByUk
752,fennel bitters,General,385.0,
753,fernet,Spirits,244.0,
754,fernet (gagliardo),Spirits,823.0,
755,fernet branca,Spirits,708.0,
756,fernet vallet,Liqueur,578.0,
757,"fernet, letherbee",Spirits,669.0,
758,"fernet, norseman",General,552.0,
759,ferro china baliva,Liqueur,3336.0,https://www.diffordsguide.com/cocktails/recipe/4599/iron-negroni
760,fig,Garnish,2571.0,http://www.completecocktails.com/Drinks/CalientePorFavor.aspx#.ZAYjwHZByUk
761,fig liqueur,Liqueur,664.0,
762,fig preserves (or fig butter),General,372.0,
763,fino sherry,Wine,439.0,
764,"fino sherry, lustau",Wine,259.0,
765,"fino sherry, lustau fino",Wine,783.0,
766,"fino sherry, tio pepe",Wine,404.0,
767,fiorente elderflower liqueur,Liqueur,3456.0,https://www.diffordsguide.com/cocktails/recipe/6127/devils-soul
768,fleur de sel,Garnish,470.0,
769,floc de gascogne (or white pineau des charentes),Wine,585.0,
770,floc de gascogne (or white pineau des charentes),General,585.0,
771,flowers,Garnish,1468.0,http://www.completecocktails.com/Drinks/Dulcinea.aspx#.ZAYEDXZByUk
772,framboise raspberry eau de vie,Brandy,3090.0,https://www.diffordsguide.com/cocktails/recipe/15714/morning-dew
773,"framboise, mathilde",Liqueur,444.0,
774,fruit punch,General,1138.0,https://recipe.awesomedrinks.com/recipe/aruba-ariba/
775,fruit stick,Garnish,,
776,galliano,Liqueur,1059.0,
777,galliano l autentico,Liqueur,1246.0,https://recipe.awesomedrinks.com/recipe/harvey-wallbanger/
778,gardenia,Garnish,1342.0,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
